Sample_ID,TTC9B,C4orf3,ING5,GNG7,LIN9,RNF167,TCF7,EN2,MAPKAPK3,AHSG,LSM10,DAD1,UAP1L1,PDCD1,REN,ITGB6,RFTN1,ATP5F1C,LRP8,DUSP1,CNIH3,DDX60L,HPS1,IL33,HCFC1R1,STXBP2,UGT2B15,TMEM184C,ATN1,TMEM119,FREM1,AADAC,L3MBTL2,RFLNA,BRCA2,ACTL7B,MRPS6,ZC3H3,POP4,TPO,PCDHA7,COG2,BRICD5,ATXN3L,PYROXD2,GPR68,PKD2L1,ROBO4,ZNF197,TTC1,FAM118A,COL7A1,ZNF10,PGPEP1,SIGIRR,FAM187B,CRIP2,ANXA13,ELOC,RNF148,TNPO1,CCR6,MFSD10,NME8,TCF12,PDCD10,RUNDC3A,MAP3K19,AATF,HOXD8,C1QTNF5,SCGB2A1,HLA-DRB5,TDRD1,ZXDC,STK19,ISX,ARSF,CPEB4,CCR9,DRD2,SLC25A33,NEDD8,SIPA1L1,CTNND2,PCBP4,KANSL3,RCCD1,FABP6,MOB1A,NEUROD4,MAGEB6,ADSL,PDE4D,C11orf49,ENOSF1,AKAP8,FAM199X,FBXL16,MANSC1
ACH-000535,0.20163386116965,4.93781516880342,3.64500988439109,0.028569152196771,2.17951105027151,7.07349893229018,1.51096191927738,1.28688114778816,5.19416586852982,0.056583528366368,5.56742375770728,7.87663972389718,1.46466826700344,0.028569152196771,0.475084882948783,3.78764141448333,0.20163386116965,8.30756513757253,4.61823865559545,3.63575439127776,1.14404636961671,4.37155886261196,5.5512083739461,1.36737106564853,4.95977015521147,5.91838623444635,0,2.63691458035588,5.73254056130812,0.042644337408494,0.042644337408494,3.35614381022528,3.43429461795993,0.238786859587116,2.64616265715789,0.01435529297707,5.62322307589651,3.63807383718072,7.12639473762014,0,0,3.08236196955747,1.6959938131099,0,2.32192809488736,0.333423733725192,0,0.124328135002202,2.31324585178756,5.13134253912326,3.20945336562895,5.74389191093657,1.62760683812965,2.45154083301783,4.75488750216347,0,6.53387477725855,0,6.84586635709116,0.028569152196771,5.25814199589377,0.084064264788475,5.65563804923464,0.150559676575381,4.35755200461808,5.8293421939028,0.286881147788162,0.028569152196771,5.30012372456901,0.056583528366368,0.056583528366368,0.22650852980868,0.111031312388744,0,3.59931779369823,4.14567745519564,0.01435529297707,0,2,0,0.084064264788475,2.0036022366802,8.68457331268207,4.60050764534579,0,3.55090066464752,3.52857131887076,4.01346225980656,1.16992500144231,5.47183776242229,0,0.485426827170242,5.22650852980868,2.24488705912353,4.52794609890826,3.78764141448333,3.78555055173926,4.2149019101607,1.54101915313356,4.31251996747495
ACH-001402,0.16349873228288,5.81685566236649,4.17712050284652,0.01435529297707,4.24564777363675,7.15451435180477,3.84096670448742,1.65992455840238,5.16751850373522,0,5.42088657497553,7.57667329251658,1.54596836910529,0,0.028569152196771,0.028569152196771,0.356143810225275,8.72669500449962,3.77610398807316,6.22515922577737,0.286881147788162,1.89141918684608,3.92219784839637,0.545968369105293,5.37677657188298,5.18903382439002,0,3.80322703643493,6.88472001256047,0,0,0.475084882948783,4.68762063208489,0.01435529297707,2.58736499093646,0.01435529297707,6.54905302933729,3.3547342399706,6.90002146703778,0,0,4.14649230697719,2.42492208821069,0,1.47508488294878,0.505890929729957,0,0.604071323668861,3.04264433740849,6.30779279612989,2.87578006306849,7.69020754869617,2.76977173924945,2.44625622988956,4.00360223668019,0,3.86987140617771,0,7.3876727200125,0.01435529297707,6.41582625747291,0,4.85149920246126,0,4.9316830570598,6.27537959625362,0.389566811762726,0,6.03276207381379,2.88557436437143,0,0,0.333423733725192,0,3.30012372456901,4.28466218548317,0.01435529297707,0,3.76022094646651,0,0.839959587489532,2.96901230751632,8.33695280016051,5.33019983285091,0,3.86294724802092,3.71369581484336,3.79389588254888,0,7.09328550387792,0,0,6.21159631996932,5.01881218574282,5.4594316186373,3.99276843076892,4.10768786931437,5.4239142676731,0.970853654340483,3.96347412397489
ACH-000862,0.333423733725192,5.05398016818765,5.18229502502548,0.042644337408494,2.46727948045998,6.98788928130278,3.15218341905505,0.01435529297707,4.268284666521,0.124328135002202,4.57531233068744,8.62058641045188,2.81762325751143,0,6.44542875923832,3.71918344048179,0.6959938131099,7.97062361447061,1.61353165291793,4.52919626799939,0.659924558402378,5.14323013477689,4.47961860846942,0.097610796626422,6.43995551747816,6.4198759304222,0.01435529297707,5.08873524619028,6.38266725274504,0.042644337408494,0.028569152196771,2.06695024392463,3.39780296186249,0.16349873228288,3.06177619758669,0,5.43229133824778,3.6564963705535,6.02812708231714,0.028569152196771,0.111031312388744,4.16992500144231,3.63226821549951,0,3.43429461795993,2.02147972741045,0.01435529297707,0.01435529297707,2.68929916053589,5.25058266478754,4.69376571221778,5.05441438791731,2.42223300068305,3.30451104180995,5.89020346667564,0,2.39780296186249,0.028569152196771,6.28206907519813,0.263034405833794,6.07638806851284,0,6.11873347576784,0,5.97039353791468,6.32822611878773,0.641546029087524,0.01435529297707,5.58406053442676,1.66448284036468,0.176322772640463,0.124328135002202,0.422233000683048,0.01435529297707,5.1101961777542,5.80632405739003,0.01435529297707,0.475084882948783,4.33771109212829,0,0.464668267003444,2.0036022366802,8.43970623971669,5.6372044819023,0.01435529297707,2.10768786931437,5.14200491598488,4.62058641045188,0,5.58074849176377,0,0.263034405833794,5.61382629093404,2.70043971814109,4.68481873755322,5.6667565918848,4.39369076418745,4.79856900355688,2.07382023329167,3.69265037003553
ACH-000545,0,5.19770815795585,5.25587835258279,0.042644337408494,3.30012372456901,6.69543711040537,3.41413553298445,0.028569152196771,3.81557542886257,0,3.50462039240355,8.40377898395031,0.545968369105293,0,0.070389327891398,6.87479696589867,3.61470984411521,7.96208624985064,5.82731094394967,2.32481060342048,0.250961573533219,4.33628338786443,4.76871365703049,2.43829285157915,5.45844762743792,6.29241366782749,0,4.38404980679516,5.16952419715,0.111031312388744,0.028569152196771,0,3.56803210477128,0,3.72683121703249,0,4.08746284125034,3.70708299177171,5.89602960297675,0,0,4.24107745817504,3.54596836910529,0,4.8801957289431,2.84398384404833,0,0,3.43829285157915,4.70984201927331,3.78031009904338,7.75828985037214,1.62293035092018,2.54596836910529,5.4262647547021,0,4.98550043030489,0.238786859587116,6.36352154354655,0,5.93640237772506,0,6.38612115681486,0,4.96393645214449,6.89893387178018,0.650764559116902,0,4.72955277045397,1.91838623444635,0,0,0.6959938131099,0.070389327891398,3.6959938131099,4.88166461932035,0.056583528366368,0,1.47508488294878,0,0,0.978195629681652,7.79584485619723,5.14771372235215,0.056583528366368,2.46466826700344,4.16591193893569,5.52481592835751,0.333423733725192,5.81352468929781,0,0,5.2137360959228,0.422233000683048,5.1554254317472,5.73281187208294,3.51853513898218,4.43229133824778,0.16349873228288,3.10768786931437
ACH-000851,0.263034405833794,4.5465858290081,4.61647532878288,2.31034012061215,3.66220549965362,6.04679660957376,2.86987140617771,0,4.23725777090037,0.137503523749935,5.35649598770558,7.6378565474686,2.70708299177171,0.097610796626422,0.137503523749935,0.933572638261024,0.070389327891398,8.97842446544086,4.4931349223055,6.75114232472695,1.26903314645524,0.189033824390017,3.94860084749336,0,5.24336442569366,5.93121027480393,0,3.09929520433778,5.78031009904338,0,0.028569152196771,0.056583528366368,3.28243980500639,0,2.35895882583233,0,4.96670731415032,3.12598165385472,5.64616265715789,0.111031312388744,0.028569152196771,4.55458885167764,2.56559717585423,0,2.9560566524124,0.214124805352847,0.028569152196771,0,2.15055967657538,5.00629802390037,4.09676785471469,3.88947354253111,1.95977015521147,2.53356334821451,5.55336050333533,0,2.83390207666916,0.01435529297707,6.80374366850523,0.189033824390017,4.83995958748953,0,5.39300425689832,0,4.51601514700367,5.23074100262691,0.411426245726465,0,5.89287670006069,0,0,0,0.070389327891398,0.01435529297707,4.16832111573972,4.78764141448333,0.01435529297707,0,4.53605290024021,0,0.042644337408494,2.22032995487956,7.56795607541547,3.28540221886225,0.084064264788475,3.87479696589867,3.55213110825378,6.40207407351685,0.485426827170242,5.39094277280254,0,0.097610796626422,5.36911745859982,4.86839045305445,2.73984810269933,4.12184429787638,4.00090140274153,3.39780296186249,1.22650852980868,4.4369613378336
ACH-000485,0.37851162325373,4.9217219470096,3.82476785314329,0.16349873228288,2.20789285164133,5.6507645591169,4.94766615679601,0.01435529297707,5.13093086982645,0.070389327891398,4.41886457739032,8.15704371014558,3.28392177230762,0.01435529297707,0,2.94860084749336,0.124328135002202,8.51040814714949,3.4541758931858,4.95559179175399,0.356143810225275,2.51349074558812,5.46793154602629,5.46956042171122,3.26603689399532,6.08788710093312,0.097610796626422,3.78135971352466,5.3743439890385,0,0.01435529297707,3.09761079662642,3.13586316536868,2.84599177066457,1,0,4.17072627613155,2.87578006306849,5.66391384211598,0,0,3.71589337054761,1.46988597627446,0,2.0496307677246,0.16349873228288,0.042644337408494,0,3.86888427302877,5.18903382439002,3.32624970083746,0.659924558402378,2.72683121703249,4.76128527336162,5.41244282477561,0,6.79311555527435,5.30961277245412,5.6687431890879,0.20163386116965,5.1168637576909,0.739848102699327,6.63734941083314,0.01435529297707,5.52606881166759,6.74025299396188,0.070389327891398,0,5.64472154721798,0,0.028569152196771,0.16349873228288,0.084064264788475,0,3.98823022306046,3.96624587322494,0.298658315564515,0,2.09761079662642,0,0.01435529297707,1.76128527336162,8.2348653206143,4.18507363787676,0,4.0703893278914,3.21412480535285,3.34624777408278,0.097610796626422,5.16912328147676,0,0,5.40803246613065,1.39506279951758,4.37989816352469,5.45318830954823,3.95046841415012,3.8094144442359,4.28169825009883,5.51759065774328
ACH-002459,0.111031312388744,5.02945288578697,4.08576455377831,0.75702324650746,2.01435529297707,6.16128307454201,2.09761079662642,0.790772037862,5.12101540096137,0,4.04439411935845,8.06571231790562,4.14974711950468,0,0.056583528366368,0.056583528366368,5.8974824681961,7.13832300405648,3.86690797814317,3.34908214639109,3.30012372456901,3.33199177823206,3.79493566280354,0.422233000683048,6.05398016818765,0.985500430304885,0,4.07638806851284,5.63952159951083,0.028569152196771,0.070389327891398,0.150559676575381,4.12267271882414,0.604071323668861,1.8073549220576,0.028569152196771,4.32840565895857,2.28392177230762,5.68509917200661,0,0.604071323668861,3.94953493301701,2.64616265715789,0,1.77820857639809,3.78450398292957,0,1.68706068833989,3.77610398807316,5.12763327972587,3.89336221076387,2.91073266190291,2.42492208821069,3.84297883178832,3.14404636961671,0,5.61941301059794,0,5.98641093525205,0.01435529297707,5.74254523386605,0,5.24412594328373,1.09761079662642,3.81147103052984,5.46172499150271,0.097610796626422,0,5.54596836910529,2.24792751344359,0,0,4.34482849699744,0,3.46858331700683,4.47443604325227,0,0,3.13093086982645,0,1.98913900736823,0.871843648509318,8.31006740802367,5.01212167271222,0.042644337408494,5.68032435684402,4.4262647547021,3.59215800212536,0.925999418556223,4.97085365434048,0,0,6.27854238244459,2.61823865559545,4.23035674505615,3.84498815668261,4.04875931191986,3.04439411935845,0.250961573533219,3.00539998774259
ACH-001511,0,5.84197311892718,3.28983446517751,0.55581615506164,1.68257329734758,6.74993644999986,1.67355642399014,0.963474123974886,4.11103131238874,0.111031312388744,4.82578562746479,8.62194196539785,2.32192809488736,0.056583528366368,0.01435529297707,6.21295836272828,0.887525270741588,7.13955135239879,1.78240856492737,4.90110824301451,2.15704371014558,4.95559179175399,4.41818994794577,0.137503523749935,5.99638874644762,4.91934008244201,0.028569152196771,3.45154083301783,4.63459326844576,0,0.01435529297707,0.070389327891398,3.30158764660319,2.15380533607904,1.20789285164133,0,6.52685131157335,3.76447355099267,6.34198574722862,0,0,3.0232553523003,3.4262647547021,0.042644337408494,2.96162332828694,0.16349873228288,0.028569152196771,0.7311832415722,2.46205231879643,5.54596836910529,2.79285535236249,6.07660184861857,2.63226821549951,2.32481060342048,3.74846123300403,0,5.7679195858018,0.01435529297707,6.9130090569919,0.070389327891398,5.06350294230616,0,4.790772037862,0,3.03913839390696,5.75167794568758,0.443606651475615,0,4.51096191927738,1.32192809488736,0.16349873228288,0.516015147003665,0.31034012061215,0,2.96162332828694,5.43128865429159,0,0,2.26303440583379,0,0.659924558402378,2.05658352836637,8.38236464235255,4.07553263116736,0.176322772640463,3.16671544496642,3.98002530023873,3.26303440583379,1.83187724119167,5.04220656012069,0,0.565597175854225,4.46270675067016,0.807354922057604,4.27872821293894,2.68032435684402,3.26903314645524,3.54349588342577,2.54843662469604,1.4541758931858
ACH-001151,0.097610796626422,5.28983446517751,4.67638025546692,1.70487196445635,2.40599235967584,5.77452352959023,3.75595576955096,0,5.66305992374782,0.124328135002202,4.99457972421575,9.55460803632456,3.12928301694497,0.056583528366368,0.422233000683048,1.37295209791183,0.056583528366368,8.27435485560099,4.08915913191124,7.85281037455327,1.58014548442338,2.96162332828694,4.68537955195908,0.01435529297707,6.56727163085093,5.91217080294995,0.01435529297707,4.58496250072116,4.00629802390037,0.01435529297707,0.084064264788475,1.23878685958712,4.9126498648972,0.333423733725192,2.54349588342577,0,6.87835751033694,2.68257329734758,6.06995989045977,0.124328135002202,0,3.70376517879341,2.44095219802964,0,3.87184364850932,0.31034012061215,0,0.839959587489532,2.82374936030827,6.79856900355688,3.58255600301406,3.16510798514454,0.070389327891398,3.78764141448333,5.42155994490182,0,4.28169825009883,0.137503523749935,7.39051292593201,0.028569152196771,4.91790907385298,0,4.7235585614721,0.01435529297707,4.57410150808939,6.73633427697511,0.333423733725192,0,6.32427057158154,0,0.321928094887362,0.823749360308273,1.17632277264046,0,2.66448284036468,3.50842865253186,0.01435529297707,0,3.18745105402733,0.042644337408494,0.321928094887362,2.08746284125034,9.19554445921369,3.73009646559547,0,3.50716034911752,4.23878685958712,4.6582114827518,1.94110631094643,5.18467702068089,0,0.01435529297707,6.28743535550644,1.1243281350022,4.53106949272595,5.50398470389761,3.75808993420181,3.31469652565629,3.25550073314839,2.27798474729977
ACH-001433,0,5.66562016406638,3.33199177823206,0.111031312388744,2.76553474636298,5.70514852825302,0.53605290024021,0,3.05137210172103,0.150559676575381,5.58195375084882,8.61581352518973,1.43295940727611,0.137503523749935,0.056583528366368,0.356143810225275,3.94860084749336,8.11717554569216,2.4594316186373,6.78633498041697,1.81557542886257,3.32337006906127,4.20476675065461,4.17232749165762,7.38474058729238,3.02147972741045,0,3.15380533607904,4.16751850373522,0.963474123974886,0,0.150559676575381,3.56559717585423,0.042644337408494,2.02856915219677,0,4.76022094646651,3.06177619758669,6.05441438791731,0.028569152196771,0.176322772640463,3.4995270242151,2.08746284125034,0.01435529297707,0.056583528366368,0.137503523749935,0.084064264788475,2.15704371014558,3.14893410452634,5.26603689399532,2.55581615506164,1.13750352374994,2.15055967657538,1.38956681176273,5.95279947789994,0,7.16118228193074,0,7.33904828291907,0,4.35825558670513,0.042644337408494,3.98823022306046,0,4.40463068421761,5.53075745746122,2.70708299177171,0,5.33199177823206,3.24944534108584,1.18269229751619,0,0.176322772640463,0,2.57288966842058,3.25701061820602,0,0,0.333423733725192,0.028569152196771,0.097610796626422,2.45154083301783,8.4509225439664,3.00180224263398,0,5.21800615028443,3.04439411935845,3.83794324189103,0.516015147003665,4.92837032301897,0,0,5.72628628972067,0.575312330687437,4.3547342399706,3.60762622084549,3.30305008468167,3.20476675065461,2.11103131238874,2.03913839390696
